,date,time,eps,Lz,L,W,tLow,c,E,dim,lyap,std,g,reals,runtime,fname
197,2022-07-01,07:35:24.502932,1.0,100000.0,21.0,10.0,0.3,0.309,0.0,3.0,0.11682796487880769,0.003075560410043093,0.02978475650448332,10.0,4216.787046670914,E0W10-L20-24-10x.txt
201,2022-07-01,08:46:13.901041,1.0,100000.0,21.0,10.0,0.3,0.309,0.0,3.0,0.11798206633971517,0.002644421443079026,0.028384517780796804,10.0,4249.383291482925,E0W10-L20-24-10x.txt
205,2022-07-01,09:57:11.825265,1.0,100000.0,21.0,10.0,0.3,0.309,0.0,3.0,0.11804217363136447,0.0036452235792229786,0.028353092413543054,10.0,4257.89807844162,E0W10-L20-24-10x.txt
209,2022-07-01,11:08:04.799600,1.0,100000.0,21.0,10.0,0.3,0.309,0.0,3.0,0.11940379837258973,0.003922112351124209,0.02673524184423319,10.0,4252.767107248306,E0W10-L20-24-10x.txt
213,2022-07-01,12:19:24.625293,1.0,100000.0,21.0,10.0,0.3,0.309,0.0,3.0,0.11484889129080518,0.004026987062827381,0.03215624403821035,10.0,4279.548460006714,E0W10-L20-24-10x.txt
218,2022-07-01,13:30:33.662947,1.0,100000.0,21.0,10.0,0.3,0.309,0.0,3.0,0.11765404521627741,0.00330086060952179,0.02871225744987156,10.0,4268.972747087479,E0W10-L20-24-10x.txt
222,2022-07-01,14:42:29.971935,1.0,100000.0,21.0,10.0,0.3,0.309,0.0,3.0,0.11528968968534616,0.0037988210218417914,0.03163138930000958,10.0,4316.1563057899475,E0W10-L20-24-10x.txt
344,2022-07-03,06:01:57.935045,1.0,100000.0,21.0,10.0,0.3,0.312,0.0,3.0,0.11505161876607481,0.0024206201708718614,0.03199932601235207,10.0,5904.670404434204,E0W10-L20-24-10x.txt
347,2022-07-03,07:07:49.821009,1.0,100000.0,21.0,10.0,0.3,0.312,0.0,3.0,0.11077890386673435,0.006138558591574512,0.03817471920500431,10.0,3951.8826882839203,E0W10-L20-24-10x.txt
350,2022-07-03,08:14:20.732869,1.0,100000.0,21.0,10.0,0.3,0.312,0.0,3.0,0.11448401384612382,0.004610388665692584,0.032766989798174634,10.0,3990.9093198776245,E0W10-L20-24-10x.txt
352,2022-07-03,09:30:53.493524,1.0,100000.0,21.0,10.0,0.3,0.312,0.0,3.0,0.110039970896461,0.0022158373547127965,0.03931060388587209,10.0,4592.758267402649,E0W10-L20-24-10x.txt
355,2022-07-03,10:46:16.823789,1.0,100000.0,21.0,10.0,0.3,0.312,0.0,3.0,0.11579605752131551,0.006629069456769891,0.03108287189151596,10.0,4523.327746152878,E0W10-L20-24-10x.txt
359,2022-07-03,12:02:09.239749,1.0,100000.0,21.0,10.0,0.3,0.312,0.0,3.0,0.11566750141618108,0.004320531660118071,0.031213677183475813,10.0,4552.409705877304,E0W10-L20-24-10x.txt
361,2022-07-03,13:19:00.546119,1.0,100000.0,21.0,10.0,0.3,0.312,0.0,3.0,0.11672388278903009,0.006827964598865129,0.02991073134050584,10.0,4611.2950711250305,E0W10-L20-24-10x.txt
365,2022-07-03,14:35:40.674530,1.0,100000.0,21.0,10.0,0.3,0.312,0.0,3.0,0.11585489653373739,0.002386693997458782,0.03095896166687806,10.0,4600.125104188919,E0W10-L20-24-10x.txt
368,2022-07-03,15:52:05.707754,1.0,100000.0,21.0,10.0,0.3,0.312,0.0,3.0,0.11671699646850521,0.003660087470855496,0.029879380492501093,10.0,4585.030567646027,E0W10-L20-24-10x.txt
370,2022-07-03,17:06:39.221471,1.0,100000.0,21.0,10.0,0.3,0.312,0.0,3.0,0.1167286782242731,0.0023595533128413855,0.0298839240847437,10.0,4473.511118412018,E0W10-L20-24-10x.txt
0,2022-06-24,12:55:34.356130,1.0,100000.0,21.0,10.0,0.3,0.312,0.0,3.0,0.11563257725458256,0.004510777719072848,0.03127630218375366,10.0,3792.156514644623,E0W10-wide-L21-30-10x.txt
1,2022-06-24,13:57:48.232899,1.0,100000.0,21.0,10.0,0.3,0.312,0.0,3.0,0.11514410114640118,0.0016831319420865898,0.03193193547806781,10.0,3733.873668193817,E0W10-wide-L21-30-10x.txt
4,2022-06-24,15:01:08.706462,1.0,100000.0,21.0,10.0,0.3,0.312,0.0,3.0,0.11416797400409194,0.003614875666256782,0.03325286843722387,10.0,3800.469397544861,E0W10-wide-L21-30-10x.txt
6,2022-06-24,16:04:06.978043,1.0,100000.0,21.0,10.0,0.3,0.312,0.0,3.0,0.11545857818324287,0.0020280451076389624,0.031464329531295805,10.0,3778.268745660782,E0W10-wide-L21-30-10x.txt
10,2022-06-24,17:07:20.542325,1.0,100000.0,21.0,10.0,0.3,0.312,0.0,3.0,0.11092653517677045,0.003492544885430634,0.03780006902634284,10.0,3793.56170296669,E0W10-wide-L21-30-10x.txt
11,2022-06-24,18:08:52.289851,1.0,100000.0,21.0,10.0,0.3,0.312,0.0,3.0,0.11526224134194907,0.0029639230589007743,0.03175512315028699,10.0,3691.7439062595367,E0W10-wide-L21-30-10x.txt
13,2022-06-24,19:10:31.163671,1.0,100000.0,21.0,10.0,0.3,0.312,0.0,3.0,0.1161887478370237,0.003452352875232547,0.030625869684840743,10.0,3698.8648805618286,E0W10-wide-L21-30-10x.txt
16,2022-06-24,20:20:26.173391,1.0,100000.0,21.0,10.0,0.3,0.312,0.0,3.0,0.11545816922774639,0.003600046088779292,0.03150700011969747,10.0,4195.007168769836,E0W10-wide-L21-30-10x.txt
18,2022-06-24,21:37:43.772336,1.0,100000.0,21.0,10.0,0.3,0.312,0.0,3.0,0.11598149681695841,0.0023776063822795843,0.030858625053209115,10.0,4637.59583234787,E0W10-wide-L21-30-10x.txt
20,2022-06-24,22:54:52.964776,1.0,100000.0,21.0,10.0,0.3,0.312,0.0,3.0,0.11431093606385512,0.0041120595778951635,0.03294180477794756,10.0,4629.189445734024,E0W10-wide-L21-30-10x.txt
311,2022-07-02,18:08:39.213739,1.0,100000.0,21.0,10.0,0.3,0.315,0.0,3.0,0.11202617554730873,0.0032906058221114196,0.03627715277498818,10.0,3880.024442434311,E0W10-L20-24-10x.txt
314,2022-07-02,19:12:33.771064,1.0,100000.0,21.0,10.0,0.3,0.315,0.0,3.0,0.11050839858880085,0.003550778564747857,0.038557764794371154,10.0,3834.5480740070343,E0W10-L20-24-10x.txt
317,2022-07-02,20:14:46.552342,1.0,100000.0,21.0,10.0,0.3,0.315,0.0,3.0,0.1124489379888819,0.002349692420564825,0.03568094870285254,10.0,3732.7793378829956,E0W10-L20-24-10x.txt
321,2022-07-02,21:18:20.691749,1.0,100000.0,21.0,10.0,0.3,0.315,0.0,3.0,0.11097476351591394,0.003058835339671066,0.037881465282154934,10.0,3814.1362097263336,E0W10-L20-24-10x.txt
323,2022-07-02,22:22:17.019103,1.0,100000.0,21.0,10.0,0.3,0.315,0.0,3.0,0.11313073517356466,0.00390148490759157,0.03469167293187345,10.0,3836.324643135071,E0W10-L20-24-10x.txt
327,2022-07-03,00:06:16.190773,1.0,100000.0,21.0,10.0,0.3,0.315,0.0,3.0,0.1125563246056307,0.003942978984710538,0.03560890405502832,10.0,6239.166326284409,E0W10-L20-24-10x.txt
331,2022-07-03,01:10:22.769414,1.0,100000.0,21.0,10.0,0.3,0.315,0.0,3.0,0.11203171723536097,0.002670707385074988,0.03624426365582178,10.0,3846.575771331787,E0W10-L20-24-10x.txt
333,2022-07-03,02:14:27.293211,1.0,100000.0,21.0,10.0,0.3,0.315,0.0,3.0,0.10865974706976886,0.003903994353010842,0.04168283030277898,10.0,3844.5211701393127,E0W10-L20-24-10x.txt
337,2022-07-03,03:18:35.339642,1.0,100000.0,21.0,10.0,0.3,0.315,0.0,3.0,0.11133219697609684,0.003525256971716679,0.03739519158354665,10.0,3848.042905330658,E0W10-L20-24-10x.txt
339,2022-07-03,04:23:27.402889,1.0,100000.0,21.0,10.0,0.3,0.315,0.0,3.0,0.11115573474496034,0.003625180587205005,0.03766982588109195,10.0,3892.0607073307037,E0W10-L20-24-10x.txt
138,2022-06-30,15:30:27.345391,1.0,100000.0,21.0,10.0,0.3,0.319,0.0,3.0,0.10520091760465079,0.0033347693759097075,0.048031086015031615,10.0,4583.4639620780945,E0W10-L20-24-10x.txt
141,2022-06-30,16:46:21.255466,1.0,100000.0,21.0,10.0,0.3,0.319,0.0,3.0,0.10847226045586453,0.005225314975491374,0.04205362244471485,10.0,4553.907569646835,E0W10-L20-24-10x.txt
147,2022-06-30,18:02:36.246975,1.0,100000.0,21.0,10.0,0.3,0.319,0.0,3.0,0.10926903442107416,0.0031973436752828566,0.04077771722427921,10.0,4574.961914777756,E0W10-L20-24-10x.txt
151,2022-06-30,19:18:51.506236,1.0,100000.0,21.0,10.0,0.3,0.319,0.0,3.0,0.11006748546743092,0.003479279556192302,0.03949322697638405,10.0,4575.236546993256,E0W10-L20-24-10x.txt
156,2022-06-30,20:34:18.754956,1.0,100000.0,21.0,10.0,0.3,0.319,0.0,3.0,0.10564766872493735,0.0025865145792892162,0.04712088015597955,10.0,4527.238085508347,E0W10-L20-24-10x.txt
161,2022-06-30,21:47:41.249217,1.0,100000.0,21.0,10.0,0.3,0.319,0.0,3.0,0.10666864776831453,0.002653440530374258,0.0452957424658707,10.0,4402.477259159088,E0W10-L20-24-10x.txt
165,2022-06-30,23:01:21.202308,1.0,100000.0,21.0,10.0,0.3,0.319,0.0,3.0,0.10646050610905068,0.002149394551930406,0.04570419627293252,10.0,4419.944555521011,E0W10-L20-24-10x.txt
169,2022-07-01,00:14:57.099916,1.0,100000.0,21.0,10.0,0.3,0.319,0.0,3.0,0.10927332587930534,0.003075126790542273,0.040720040563617596,10.0,4415.87761092186,E0W10-L20-24-10x.txt
174,2022-07-01,01:28:29.587829,1.0,100000.0,21.0,10.0,0.3,0.319,0.0,3.0,0.10892993239246368,0.0022623514738727784,0.041485121059747214,10.0,4412.44210934639,E0W10-L20-24-10x.txt
177,2022-07-01,02:42:23.603841,1.0,100000.0,21.0,10.0,0.3,0.319,0.0,3.0,0.10814540016258718,0.0025587253940921634,0.04268078231343859,10.0,4434.000729799271,E0W10-L20-24-10x.txt
95,2022-06-26,19:10:48.835702,1.0,100000.0,21.0,10.0,0.3,0.319,0.0,3.0,0.10840090045961251,0.003994278459574378,0.04225239125722808,10.0,3997.053574323654,E0W10-wide-L21-30-10x.txt
68,2022-06-17,08:39:04.599935,1.0,100000.0,22.0,10.0,0.3,0.239,0.0,3.0,0.2174701527741223,0.008093669022386715,0.00028371925847285595,10.0,39490.31700563431,E0W10-L16-30-10x.txt
135,2022-06-17,17:25:18.388966,1.0,100000.0,22.0,10.0,0.3,0.239,0.0,3.0,0.21596832368207988,0.003249873438938188,0.00030304297019475185,10.0,31573.786962270737,E0W10-L16-30-10x.txt
153,2022-06-17,19:59:34.279588,1.0,100000.0,22.0,10.0,0.3,0.239,0.0,3.0,0.21412848271247426,0.005193319554620851,0.00032815356201276903,10.0,9255.885722875595,E0W10-L16-30-10x.txt
171,2022-06-17,21:55:10.532985,1.0,100000.0,22.0,10.0,0.3,0.239,0.0,3.0,0.2154464608652643,0.003295241039287051,0.00031011121037640874,10.0,6936.249048709869,E0W10-L16-30-10x.txt
186,2022-06-17,23:50:10.683198,1.0,100000.0,22.0,10.0,0.3,0.239,0.0,3.0,0.21629165504867773,0.002634587965642552,0.00029849594182087657,10.0,6900.147766113281,E0W10-L16-30-10x.txt
203,2022-06-18,01:45:52.363473,1.0,100000.0,22.0,10.0,0.3,0.239,0.0,3.0,0.21105545655263144,0.005194498160990059,0.000375577580224529,10.0,6941.6323454380035,E0W10-L16-30-10x.txt
217,2022-06-18,03:41:24.652230,1.0,100000.0,22.0,10.0,0.3,0.239,0.0,3.0,0.21492457537511472,0.0027308847479873685,0.0003170144196995209,10.0,6932.286669969559,E0W10-L16-30-10x.txt
236,2022-06-18,06:01:19.887720,1.0,100000.0,22.0,10.0,0.3,0.239,0.0,3.0,0.21235339720534607,0.005416078686276769,0.00035430638563817036,10.0,8395.233204603195,E0W10-L16-30-10x.txt
270,2022-06-18,10:32:48.764101,1.0,100000.0,22.0,10.0,0.3,0.239,0.0,3.0,0.21931455621391097,0.0023847422169732705,0.0002614929522643193,10.0,16288.873919487,E0W10-L16-30-10x.txt
299,2022-06-18,14:17:53.673629,1.0,100000.0,22.0,10.0,0.3,0.239,0.0,3.0,0.21481315141011628,0.003054739196979566,0.00031872424305496314,10.0,13504.907177209854,E0W10-L16-30-10x.txt
357,2022-06-18,17:27:49.534744,1.0,100000.0,22.0,10.0,0.3,0.25,0.0,3.0,0.19537137077893102,0.0032427692575053234,0.000748169868696522,10.0,11381.756784200668,E0W10-L16-30-10x.txt
475,2022-06-18,20:37:10.061315,1.0,100000.0,22.0,10.0,0.3,0.25,0.0,3.0,0.19370494370969168,0.006324520972305949,0.0008054111380551483,10.0,11360.52443575859,E0W10-L16-30-10x.txt
681,2022-06-19,00:33:08.806806,1.0,100000.0,22.0,10.0,0.3,0.25,0.0,3.0,0.19646956092207343,0.004136552214344348,0.0007151444181182743,10.0,14158.742906570435,E0W10-L16-30-10x.txt
826,2022-06-19,04:00:31.320637,1.0,100000.0,22.0,10.0,0.3,0.25,0.0,3.0,0.19583793498879287,0.005540071663541613,0.0007350558297865651,10.0,12442.511519670486,E0W10-L16-30-10x.txt
926,2022-06-19,06:45:18.014643,1.0,100000.0,22.0,10.0,0.3,0.25,0.0,3.0,0.19639165132718853,0.0028411348715035264,0.0007161967429046605,10.0,9886.691679239273,E0W10-L16-30-10x.txt
983,2022-06-19,08:51:35.180925,1.0,100000.0,22.0,10.0,0.3,0.25,0.0,3.0,0.194914370755631,0.0038082075669189698,0.0007638197805877047,10.0,7577.160375118256,E0W10-L16-30-10x.txt
1073,2022-06-19,12:54:04.358560,1.0,100000.0,22.0,10.0,0.3,0.25,0.0,3.0,0.19501254846585342,0.002576813073797363,0.0007606767663343536,10.0,14549.173214197159,E0W10-L16-30-10x.txt
1114,2022-06-19,14:40:18.437190,1.0,100000.0,22.0,10.0,0.3,0.25,0.0,3.0,0.19861254575208953,0.0027815178238334297,0.0006506494233748927,10.0,6374.073148488998,E0W10-L16-30-10x.txt
1158,2022-06-19,16:28:44.748587,1.0,100000.0,22.0,10.0,0.3,0.25,0.0,3.0,0.19549681361509907,0.004896194769505279,0.0007446878674033948,10.0,6506.307423830032,E0W10-L16-30-10x.txt
1203,2022-06-19,18:17:42.752772,1.0,100000.0,22.0,10.0,0.3,0.25,0.0,3.0,0.1976756986926168,0.0032713787603123206,0.0006803349258430282,10.0,6538.002116441727,E0W10-L16-30-10x.txt
1524,2022-06-20,15:01:59.965936,1.0,100000.0,22.0,10.0,0.3,0.257,0.0,3.0,0.18455916864634866,0.005756492861628487,0.0012063682852185343,10.0,6392.796235799789,E0W10-L16-30-10x.txt
1549,2022-06-20,16:55:44.149800,1.0,100000.0,22.0,10.0,0.3,0.257,0.0,3.0,0.18494137871975225,0.004998098413751893,0.0011860377331947111,10.0,6824.181922912598,E0W10-L16-30-10x.txt
1573,2022-06-20,18:48:33.909897,1.0,100000.0,22.0,10.0,0.3,0.257,0.0,3.0,0.18154382712494863,0.0035918295349552784,0.0013759522448279576,10.0,6769.757269382477,E0W10-L16-30-10x.txt
1600,2022-06-20,20:40:59.740872,1.0,100000.0,22.0,10.0,0.3,0.257,0.0,3.0,0.18583183355222957,0.0029698504060606296,0.001143003708798817,10.0,6745.82741355896,E0W10-L16-30-10x.txt
1624,2022-06-20,22:33:16.405034,1.0,100000.0,22.0,10.0,0.3,0.257,0.0,3.0,0.18525991333425523,0.004261981641400284,0.0011706529278809675,10.0,6736.66142988205,E0W10-L16-30-10x.txt
1653,2022-06-21,00:24:24.482057,1.0,100000.0,22.0,10.0,0.3,0.257,0.0,3.0,0.18470169541973988,0.003516882714940534,0.001198471628761448,10.0,6668.07440328598,E0W10-L16-30-10x.txt
1674,2022-06-21,02:16:44.480779,1.0,100000.0,22.0,10.0,0.3,0.257,0.0,3.0,0.1848782297316529,0.003084731774111483,0.0011891340948775436,10.0,6739.996497392654,E0W10-L16-30-10x.txt
1698,2022-06-21,04:08:34.549212,1.0,100000.0,22.0,10.0,0.3,0.257,0.0,3.0,0.18562518737157757,0.003009558247106684,0.0011530272458892253,10.0,6710.066235780716,E0W10-L16-30-10x.txt
1719,2022-06-21,06:01:36.162837,1.0,100000.0,22.0,10.0,0.3,0.257,0.0,3.0,0.18712082527511076,0.0031623640928447913,0.0010812446772049643,10.0,6781.61128115654,E0W10-L16-30-10x.txt
1745,2022-06-21,07:53:59.800845,1.0,100000.0,22.0,10.0,0.3,0.257,0.0,3.0,0.18376355053367133,0.002619317674208709,0.00124874643980151,10.0,6743.636057138443,E0W10-L16-30-10x.txt
1758,2022-06-21,08:53:10.803270,1.0,100000.0,22.0,10.0,0.3,0.2605,0.0,3.0,0.18325514906368523,0.0029002804378127104,0.0012798348736435465,10.0,7078.576361179352,E0W10-L16-30-10x.txt
1777,2022-06-21,10:47:57.619825,1.0,100000.0,22.0,10.0,0.3,0.2605,0.0,3.0,0.1753772203522758,0.003910420010972127,0.0018042783912804302,10.0,6886.814678668976,E0W10-L16-30-10x.txt
1800,2022-06-21,12:41:22.712444,1.0,100000.0,22.0,10.0,0.3,0.2605,0.0,3.0,0.1795377765569876,0.0030447846967465563,0.0015057865138973095,10.0,6805.090401172638,E0W10-L16-30-10x.txt
1817,2022-06-21,14:35:59.412801,1.0,100000.0,22.0,10.0,0.3,0.2605,0.0,3.0,0.17757331505672627,0.0037655773104575616,0.0016392490010548378,10.0,6876.6976313591,E0W10-L16-30-10x.txt
1836,2022-06-21,16:31:28.603126,1.0,100000.0,22.0,10.0,0.3,0.2605,0.0,3.0,0.17708489719671666,0.0041529462676736266,0.0016751742839713622,10.0,6929.188213825226,E0W10-L16-30-10x.txt
1856,2022-06-21,18:27:26.039350,1.0,100000.0,22.0,10.0,0.3,0.2605,0.0,3.0,0.18055678722715723,0.0033281080178670804,0.0014385252302202061,10.0,6957.434231758118,E0W10-L16-30-10x.txt
1873,2022-06-21,20:23:22.718120,1.0,100000.0,22.0,10.0,0.3,0.2605,0.0,3.0,0.18197918549846098,0.004449150699087813,0.001356146387535639,10.0,6956.676568984985,E0W10-L16-30-10x.txt
1893,2022-06-21,22:18:38.787352,1.0,100000.0,22.0,10.0,0.3,0.2605,0.0,3.0,0.1793811569108463,0.005483595961261231,0.0015155036182414418,10.0,6916.067056894302,E0W10-L16-30-10x.txt
1907,2022-06-22,00:13:43.648548,1.0,100000.0,22.0,10.0,0.3,0.2605,0.0,3.0,0.1803296278152848,0.0027381660254903557,0.0014540246566884835,10.0,6904.859044313431,E0W10-L16-30-10x.txt
1924,2022-06-22,02:09:31.757008,1.0,100000.0,22.0,10.0,0.3,0.2605,0.0,3.0,0.17770948469831,0.003406334148991413,0.0016301314598916984,10.0,6948.106324195862,E0W10-L16-30-10x.txt
1210,2022-06-19,18:38:10.662497,1.0,100000.0,22.0,10.0,0.3,0.2621,0.0,3.0,0.17448507385459985,0.004357534897706829,0.0018752426143181374,10.0,6750.594435453415,E0W10-L16-30-10x.txt
1239,2022-06-19,20:32:22.052808,1.0,100000.0,22.0,10.0,0.3,0.2621,0.0,3.0,0.17704020175351196,0.004215458934769729,0.001682029950033524,10.0,6851.388229131699,E0W10-L16-30-10x.txt
1266,2022-06-19,22:25:58.502329,1.0,100000.0,22.0,10.0,0.3,0.2621,0.0,3.0,0.17714615135369444,0.002980309215915914,0.0016710306777949554,10.0,6816.447406768799,E0W10-L16-30-10x.txt
1298,2022-06-20,00:20:34.334550,1.0,100000.0,22.0,10.0,0.3,0.2621,0.0,3.0,0.17678371233429885,0.005245755979590247,0.001698162551311797,10.0,6875.830094099045,E0W10-L16-30-10x.txt
1328,2022-06-20,02:13:43.110586,1.0,100000.0,22.0,10.0,0.3,0.2621,0.0,3.0,0.17718597029184058,0.0018666886800459044,0.0016700125334057462,10.0,6788.77393078804,E0W10-L16-30-10x.txt
1360,2022-06-20,04:07:27.294633,1.0,100000.0,22.0,10.0,0.3,0.2621,0.0,3.0,0.1772930920259161,0.004438201383526586,0.001664794364704449,10.0,6824.182123184204,E0W10-L16-30-10x.txt
1388,2022-06-20,06:03:16.657638,1.0,100000.0,22.0,10.0,0.3,0.2621,0.0,3.0,0.1777205945523905,0.004422846403845232,0.0016301007103896625,10.0,6949.361009120941,E0W10-L16-30-10x.txt
1416,2022-06-20,07:57:15.509645,1.0,100000.0,22.0,10.0,0.3,0.2621,0.0,3.0,0.17829792280544962,0.002435994549117919,0.0015887918488726178,10.0,6838.8498656749725,E0W10-L16-30-10x.txt
1446,2022-06-20,09:51:16.124569,1.0,100000.0,22.0,10.0,0.3,0.2621,0.0,3.0,0.17304583452126723,0.004966796910560621,0.0019980324440356956,10.0,6840.612557649612,E0W10-L16-30-10x.txt
1472,2022-06-20,11:45:14.628232,1.0,100000.0,22.0,10.0,0.3,0.2621,0.0,3.0,0.18049789341980027,0.004958672152337045,0.001443807608108256,10.0,6838.501871347427,E0W10-L16-30-10x.txt
1503,2022-06-20,13:40:12.151543,1.0,100000.0,22.0,10.0,0.3,0.2669,0.0,3.0,0.17035692577882192,0.004450528843424669,0.0022570213636354153,10.0,6892.778447151184,E0W10-L16-30-10x.txt
1529,2022-06-20,15:35:33.155997,1.0,100000.0,22.0,10.0,0.3,0.2669,0.0,3.0,0.17011609555435867,0.004530722383628464,0.0022872379875008195,10.0,6921.001803398132,E0W10-L16-30-10x.txt
1556,2022-06-20,17:30:51.692659,1.0,100000.0,22.0,10.0,0.3,0.2669,0.0,3.0,0.16614863490561707,0.003486530952708878,0.002705332648567147,10.0,6918.534356355667,E0W10-L16-30-10x.txt
1579,2022-06-20,19:25:53.873708,1.0,100000.0,22.0,10.0,0.3,0.2669,0.0,3.0,0.17025490037230565,0.0024267433323013764,0.002263684872438075,10.0,6902.178919553757,E0W10-L16-30-10x.txt
1609,2022-06-20,21:20:50.079395,1.0,100000.0,22.0,10.0,0.3,0.2669,0.0,3.0,0.16739356683751103,0.003749499248435817,0.0025658852694835665,10.0,6896.202797174454,E0W10-L16-30-10x.txt
1639,2022-06-20,23:15:52.362813,1.0,100000.0,22.0,10.0,0.3,0.2669,0.0,3.0,0.1673142188528714,0.0034009632291594994,0.0025749265526453353,10.0,6902.281270742416,E0W10-L16-30-10x.txt
1663,2022-06-21,01:10:27.689698,1.0,100000.0,22.0,10.0,0.3,0.2669,0.0,3.0,0.1704656219558418,0.003468621838053375,0.0022452759899880825,10.0,6875.324933052063,E0W10-L16-30-10x.txt
1683,2022-06-21,03:05:07.986671,1.0,100000.0,22.0,10.0,0.3,0.2669,0.0,3.0,0.16567093507229916,0.0029808558933710387,0.0027638708231091315,10.0,6880.294856548309,E0W10-L16-30-10x.txt
1707,2022-06-21,05:00:10.966306,1.0,100000.0,22.0,10.0,0.3,0.2669,0.0,3.0,0.16507343913612713,0.0032221040591729707,0.0028404161906116516,10.0,6902.977184295654,E0W10-L16-30-10x.txt
1731,2022-06-21,06:55:07.422445,1.0,100000.0,22.0,10.0,0.3,0.2669,0.0,3.0,0.16985938236273185,0.003294400963952366,0.0023075163347234017,10.0,6896.4540383815765,E0W10-L16-30-10x.txt
1232,2022-06-19,20:10:15.107854,1.0,100000.0,22.0,10.0,0.3,0.268,0.0,3.0,0.16472603525749013,0.0036114556666613,0.0028796442034083646,10.0,6747.485371828079,E0W10-L16-30-10x.txt
1260,2022-06-19,22:03:04.835479,1.0,100000.0,22.0,10.0,0.3,0.268,0.0,3.0,0.16946249262394353,0.0034027787988904017,0.002346981219769237,10.0,6769.72567152977,E0W10-L16-30-10x.txt
1292,2022-06-19,23:57:04.470745,1.0,100000.0,22.0,10.0,0.3,0.268,0.0,3.0,0.16729430671182363,0.0033477235508045885,0.0025770783162187257,10.0,6839.6328847408295,E0W10-L16-30-10x.txt
1323,2022-06-20,01:52:41.143335,1.0,100000.0,22.0,10.0,0.3,0.268,0.0,3.0,0.17070398858886238,0.004509952091038329,0.0022266653244744834,10.0,6936.670274972916,E0W10-L16-30-10x.txt
1351,2022-06-20,03:46:17.330666,1.0,100000.0,22.0,10.0,0.3,0.268,0.0,3.0,0.16460910309585455,0.0037334732788523355,0.002899927197377108,10.0,6816.18511223793,E0W10-L16-30-10x.txt
1381,2022-06-20,05:38:30.025734,1.0,100000.0,22.0,10.0,0.3,0.268,0.0,3.0,0.1644102463101964,0.003951574085216391,0.00292164948846766,10.0,6732.692853689194,E0W10-L16-30-10x.txt
1412,2022-06-20,07:31:36.868678,1.0,100000.0,22.0,10.0,0.3,0.268,0.0,3.0,0.17443296511243633,0.004072658072901722,0.0018894191402143079,10.0,6786.840780973434,E0W10-L16-30-10x.txt
1438,2022-06-20,09:25:26.245468,1.0,100000.0,22.0,10.0,0.3,0.268,0.0,3.0,0.16265682641888962,0.004148851925161563,0.0031523056800890664,10.0,6829.374461174011,E0W10-L16-30-10x.txt
1462,2022-06-20,11:18:20.238142,1.0,100000.0,22.0,10.0,0.3,0.268,0.0,3.0,0.16313539880799383,0.002894055634219471,0.0030860349770213797,10.0,6773.990115404129,E0W10-L16-30-10x.txt
1494,2022-06-20,13:15:19.850717,1.0,100000.0,22.0,10.0,0.3,0.268,0.0,3.0,0.16898476740147092,0.0038266900382713416,0.0024029148451884964,10.0,7019.60698056221,E0W10-L16-30-10x.txt
1962,2022-06-22,06:09:44.940470,1.0,100000.0,22.0,10.0,0.3,0.27,0.0,3.0,0.16228164250597313,0.004730549255051946,0.0032096697551449614,10.0,6797.255085945129,E0W10-L16-30-10x.txt
1981,2022-06-22,08:18:20.813234,1.0,100000.0,22.0,10.0,0.3,0.27,0.0,3.0,0.16493066198063483,0.004419595733753539,0.002860952489370944,10.0,7715.870840549469,E0W10-L16-30-10x.txt
2001,2022-06-22,10:30:32.074796,1.0,100000.0,22.0,10.0,0.3,0.27,0.0,3.0,0.16259287281326384,0.0029350849506342676,0.0031673498969811637,10.0,7931.2593586444855,E0W10-L16-30-10x.txt
2021,2022-06-22,12:41:43.663661,1.0,100000.0,22.0,10.0,0.3,0.27,0.0,3.0,0.16142321226118395,0.003845057303190127,0.0033334866646946688,10.0,7871.586468935013,E0W10-L16-30-10x.txt
2039,2022-06-22,14:37:05.784579,1.0,100000.0,22.0,10.0,0.3,0.27,0.0,3.0,0.16516378738723062,0.003910790784829966,0.0028318330535072947,10.0,6922.118608474731,E0W10-L16-30-10x.txt
2056,2022-06-22,16:35:45.299343,1.0,100000.0,22.0,10.0,0.3,0.27,0.0,3.0,0.16710659619473275,0.005220712302630919,0.0026051087756277526,10.0,7119.5123925209045,E0W10-L16-30-10x.txt
2079,2022-06-22,18:32:51.498687,1.0,100000.0,22.0,10.0,0.3,0.27,0.0,3.0,0.16398865946682586,0.002968120921151273,0.0029816682037083057,10.0,7026.193047046661,E0W10-L16-30-10x.txt
2105,2022-06-22,20:30:24.243829,1.0,100000.0,22.0,10.0,0.3,0.27,0.0,3.0,0.1613961619121415,0.00413323789902536,0.00334826798021415,10.0,7052.681356191635,E0W10-L16-30-10x.txt
2123,2022-06-22,22:26:37.720050,1.0,100000.0,22.0,10.0,0.3,0.27,0.0,3.0,0.16038819174146351,0.003107531259270561,0.003482768993518578,10.0,6973.4739689826965,E0W10-L16-30-10x.txt
2143,2022-06-23,00:26:47.833404,1.0,100000.0,22.0,10.0,0.3,0.27,0.0,3.0,0.1670275511636291,0.0026774437114884747,0.0026160566469051734,10.0,7210.110425949097,E0W10-L16-30-10x.txt
1943,2022-06-22,04:05:54.102063,1.0,100000.0,22.0,10.0,0.3,0.2715,0.0,3.0,0.15965211888778919,0.005895904835812923,0.0036131619261447834,10.0,6973.658567667007,E0W10-L16-30-10x.txt
